# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.122303 -----------------
#dely    BF
0.050 -0.3984 -0.0171
0.150 -0.3136 -0.0137
0.250 -0.2423 -0.0121
0.350 -0.1632 -0.0085
0.450 -0.0974 -0.0052
0.550 -0.1216 -0.0071
0.650 -0.0245 -0.0016
0.750  0.0157  0.0012
0.850 -0.0067 -0.0006
0.950  0.0486  0.0049
1.050  0.0301  0.0035
1.150  0.0155  0.0025
1.250  0.0247  0.0044
1.350  0.0076  0.0015
1.450  0.0024  0.0010
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
