'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.225976,2.16828,-0.973514,1.63009,0.838129,0.671464,1.12319,0.805063,0.357442,1.55343,0.766249,0.534719
0.22458,2.17811,-0.985042,1.62841,0.836381,0.668239,1.13404,0.802721,0.362069,1.54774,0.77397,0.544039
0.224895,2.16752,-0.994969,1.63783,0.828533,0.659838,1.1534,0.789421,0.356251,1.55244,0.775322,0.547938
0.225481,2.16233,-0.991704,1.64569,0.816387,0.644402,1.16524,0.797664,0.377032,1.5326,0.778315,0.544462
0.23119,2.09232,-0.992151,1.65009,0.819788,0.651052,1.17283,0.803811,0.391554,1.54484,0.777386,0.548007
0.225179,2.16364,-0.995424,1.65032,0.823981,0.65742,1.16938,0.800565,0.384285,1.53488,0.788209,0.560231
0.22681,2.14132,-0.998405,1.64624,0.823441,0.655176,1.16822,0.794345,0.374146,1.53884,0.783728,0.555113
0.212399,2.33162,-0.998615,1.64764,0.819493,0.649748,1.15939,0.803412,0.381518,1.54577,0.790331,0.567799
0.220918,2.21983,-0.992922,1.65139,0.81124,0.638684,1.15857,0.810177,0.391083,1.54955,0.792736,0.572912
0.215331,2.30073,-0.983744,1.64621,0.817458,0.646193,1.15293,0.823805,0.407495,1.56992,0.78622,0.571137
0.210706,2.36283,-0.987927,1.64511,0.815811,0.643333,1.15106,0.826073,0.409551,1.57209,0.803786,0.59833
0.231598,2.10107,-0.971748,1.6372,0.821407,0.648922,1.1373,0.833582,0.410779,1.58494,0.790779,0.58374
0.236603,2.04321,-0.971305,1.63089,0.824044,0.650622,1.13403,0.834804,0.410193,1.59396,0.781095,0.572621
0.235525,2.04817,-0.982347,1.63204,0.815698,0.638514,1.12665,0.834653,0.404446,1.59196,0.781008,0.571739
0.228233,2.13354,-0.983834,1.64213,0.819145,0.64728,1.12526,0.836002,0.405421,1.5939,0.777232,0.566803
0.234844,2.05735,-0.980332,1.63316,0.826596,0.655263,1.13264,0.831459,0.40414,1.59639,0.778307,0.569353
0.226386,2.15665,-0.983284,1.62567,0.825477,0.650889,1.14024,0.835929,0.416461,1.59181,0.779146,0.568888
0.224315,2.17939,-0.988131,1.61634,0.823635,0.644735,1.14225,0.841938,0.42695,1.58688,0.780995,0.569797
0.225068,2.18429,-0.96654,1.62469,0.817006,0.637829,1.13258,0.831562,0.404249,1.5928,0.791556,0.58788
0.212836,2.35892,-0.948435,1.61599,0.829819,0.653885,1.12063,0.838933,0.406311,1.59513,0.789421,0.585554
0.21526,2.33116,-0.939561,1.63582,0.815652,0.639796,1.11556,0.840495,0.404788,1.59127,0.78554,0.578278
0.216701,2.3142,-0.935499,1.62967,0.831418,0.661246,1.1048,0.846579,0.40557,1.57906,0.78163,0.567771
0.220504,2.26051,-0.940016,1.65067,0.838785,0.679754,1.10646,0.844097,0.403146,1.59296,0.792655,0.589587
0.225751,2.19044,-0.944468,1.66018,0.837069,0.680493,1.09604,0.84141,0.390907,1.57194,0.793431,0.582734
0.2295,2.14827,-0.938634,1.65874,0.839271,0.683299,1.08868,0.851107,0.399565,1.57246,0.791285,0.579718
0.221592,2.24327,-0.944627,1.65522,0.839215,0.681988,1.10395,0.851273,0.411951,1.5611,0.80345,0.593546
0.211954,2.37926,-0.936599,1.66175,0.832805,0.67464,1.11444,0.844684,0.410206,1.55043,0.803917,0.590037
0.222649,2.22915,-0.945342,1.6505,0.846145,0.690737,1.12749,0.834043,0.404162,1.55812,0.79085,0.573474
0.22391,2.19816,-0.967672,1.66005,0.822344,0.658356,1.12782,0.82807,0.395449,1.56226,0.782795,0.563018
0.22391,2.19816,-0.967672,1.66005,0.822344,0.658356,1.12782,0.82807,0.395449,1.56226,0.782795,0.563018
0.222572,2.2346,-0.938648,1.65339,0.820808,0.653737,1.11675,0.845055,0.412535,1.57173,0.789408,0.576618
0.2168,2.31189,-0.936942,1.6637,0.818,0.653105,1.13565,0.833318,0.409165,1.56372,0.795294,0.582337
0.220259,2.25761,-0.949193,1.65615,0.829072,0.667097,1.13096,0.832236,0.404055,1.56508,0.795807,0.583636
0.220055,2.25333,-0.959633,1.64816,0.830347,0.666213,1.12224,0.834412,0.400757,1.54916,0.791138,0.570361
0.220279,2.25264,-0.95625,1.66535,0.824473,0.663383,1.12008,0.828531,0.390291,1.55958,0.793928,0.578665
0.220514,2.25041,-0.954966,1.67231,0.823479,0.664279,1.11619,0.829504,0.388775,1.55938,0.790537,0.5735
0.226435,2.17226,-0.958965,1.6857,0.81542,0.656726,1.11903,0.824449,0.383368,1.56268,0.784866,0.566286
0.225248,2.1927,-0.950534,1.69278,0.81319,0.65575,1.11224,0.824095,0.377626,1.57297,0.788951,0.576411
0.221142,2.23887,-0.959983,1.70695,0.808131,0.652842,1.11389,0.822308,0.37622,1.57174,0.793508,0.582775
0.227987,2.14109,-0.977006,1.69957,0.813249,0.65809,1.09007,0.828025,0.36606,1.56128,0.792673,0.57745
0.21524,2.32188,-0.953883,1.69995,0.823162,0.67309,1.09741,0.825824,0.368616,1.5577,0.803028,0.591579
0.218135,2.28308,-0.953202,1.70246,0.82433,0.675669,1.09231,0.827185,0.366596,1.56458,0.792179,0.577999
0.228739,2.14664,-0.954908,1.68089,0.841816,0.694702,1.10992,0.822235,0.373042,1.5736,0.788266,0.575626
0.227939,2.15404,-0.95848,1.6788,0.836811,0.686485,1.10855,0.828136,0.380828,1.57162,0.783126,0.567154
0.232718,2.09315,-0.963765,1.67947,0.819704,0.661049,1.11329,0.822135,0.375493,1.55321,0.782955,0.559693
0.224246,2.20245,-0.954842,1.67343,0.81005,0.644514,1.12167,0.818181,0.375977,1.559,0.784151,0.563769
0.235068,2.06274,-0.968358,1.68164,0.818333,0.659726,1.10525,0.812902,0.355406,1.54477,0.785296,0.559848
0.234922,2.06897,-0.961544,1.66738,0.824109,0.663534,1.10356,0.813439,0.354885,1.54193,0.784999,0.55826
0.229017,2.13385,-0.969037,1.66702,0.82509,0.664882,1.0799,0.825146,0.353491,1.54178,0.778918,0.54908
0.219493,2.2593,-0.961782,1.67231,0.818972,0.657519,1.09407,0.815366,0.350267,1.54391,0.783912,0.557426
0.225512,2.18821,-0.952303,1.70656,0.804745,0.647634,1.083,0.821969,0.351256,1.55301,0.790223,0.570518
0.236263,2.06067,-0.950929,1.7293,0.809854,0.662659,1.07728,0.821965,0.346567,1.55101,0.793913,0.575259
