'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.066303,0.403796,0.013243,0.805311,0.155616,0.835732,0.538519,0.161049,0.678721,0.764964,0.158565,0.76736
0.0655683,0.405398,0.00747911,0.804429,0.155362,0.83412,0.544233,0.160707,0.681035,0.761967,0.15972,0.77202
0.065734,0.403672,0.00251563,0.809384,0.15422,0.829919,0.554421,0.15877,0.678126,0.764443,0.159923,0.773969
0.0660428,0.402826,0.00414776,0.813523,0.152454,0.822201,0.560654,0.159971,0.688516,0.753998,0.160371,0.772231
0.0690472,0.39141,0.00392439,0.815838,0.152949,0.825526,0.564646,0.160866,0.695777,0.760443,0.160231,0.774004
0.0658837,0.40304,0.00228817,0.815956,0.153558,0.82871,0.562832,0.160393,0.692143,0.755199,0.161851,0.780116
0.0667422,0.3994,0.000797434,0.813808,0.15348,0.827588,0.562223,0.159487,0.687073,0.757287,0.16118,0.777556
0.0591574,0.430432,0.000692669,0.814546,0.152906,0.824874,0.557574,0.160808,0.690759,0.760932,0.162168,0.783899
0.0636412,0.412203,0.00353897,0.816523,0.151705,0.819342,0.557142,0.161794,0.695541,0.762919,0.162528,0.786456
0.0607005,0.425394,0.00812797,0.813797,0.15261,0.823096,0.554174,0.163779,0.703747,0.773645,0.161553,0.785569
0.0582665,0.435521,0.00603644,0.813216,0.15237,0.821666,0.553189,0.164109,0.704776,0.774786,0.164181,0.799165
0.0692619,0.392837,0.0141262,0.809052,0.153184,0.824461,0.545948,0.165203,0.70539,0.781547,0.162235,0.79187
0.0718962,0.383402,0.0143476,0.805732,0.153567,0.825311,0.544228,0.165381,0.705097,0.786294,0.160786,0.786311
0.071329,0.38421,0.00882672,0.806337,0.152354,0.819257,0.540342,0.165359,0.702223,0.785241,0.160773,0.785869
0.0674908,0.398131,0.00808308,0.811647,0.152855,0.82364,0.539609,0.165556,0.702711,0.786261,0.160208,0.783402
0.0709705,0.385707,0.00983407,0.806924,0.153939,0.827632,0.543495,0.164894,0.70207,0.787576,0.160369,0.784676
0.0665192,0.4019,0.00835784,0.802982,0.153776,0.825445,0.547492,0.165545,0.708231,0.785162,0.160495,0.784444
0.065429,0.405608,0.00593434,0.798071,0.153508,0.822368,0.54855,0.166421,0.713475,0.782567,0.160771,0.784899
0.0658253,0.406407,0.0167302,0.80247,0.152544,0.818915,0.543463,0.164909,0.702124,0.785685,0.162351,0.79394
0.0593873,0.434883,0.0257826,0.797888,0.154407,0.826943,0.537171,0.165983,0.703156,0.786912,0.162032,0.792777
0.0606629,0.430356,0.0302194,0.808324,0.152347,0.819898,0.534508,0.16621,0.702394,0.78488,0.161451,0.789139
0.0614214,0.427591,0.0322504,0.80509,0.15464,0.830623,0.52884,0.167097,0.702785,0.778452,0.160866,0.783885
0.0634233,0.418836,0.0299921,0.816143,0.155711,0.839877,0.529715,0.166735,0.701573,0.785766,0.162516,0.794794
0.0661847,0.40741,0.0277659,0.821146,0.155462,0.840247,0.52423,0.166344,0.695454,0.774703,0.162632,0.791367
0.0681577,0.400534,0.0306828,0.820391,0.155782,0.841649,0.520357,0.167756,0.699783,0.774979,0.162311,0.789859
0.0639956,0.416025,0.0276863,0.818535,0.155774,0.840994,0.528395,0.167781,0.705975,0.768999,0.164131,0.796773
0.058923,0.4382,0.0317003,0.821973,0.154842,0.83732,0.533914,0.166821,0.705103,0.763384,0.1642,0.795019
0.0645522,0.413722,0.0273292,0.816055,0.156782,0.845368,0.540783,0.16527,0.702081,0.767431,0.162246,0.786737
0.0652159,0.408668,0.0161638,0.821077,0.15332,0.829178,0.540956,0.1644,0.697724,0.769613,0.161041,0.781509
0.0652159,0.408668,0.0161638,0.821077,0.15332,0.829178,0.540956,0.1644,0.697724,0.769613,0.161041,0.781509
0.0645115,0.414612,0.0306759,0.817574,0.153097,0.826868,0.53513,0.166875,0.706268,0.774593,0.16203,0.788309
0.0614736,0.427215,0.0315292,0.823002,0.152689,0.826552,0.545081,0.165165,0.704582,0.770381,0.16291,0.791169
0.063294,0.418364,0.0254033,0.819027,0.154299,0.833549,0.542613,0.165007,0.702028,0.771095,0.162987,0.791818
0.0631866,0.417666,0.0201835,0.814821,0.154484,0.833107,0.538022,0.165324,0.700378,0.762716,0.162289,0.785181
0.0633049,0.417553,0.0218752,0.823868,0.15363,0.831692,0.536884,0.164467,0.695145,0.768198,0.162706,0.789332
0.0634286,0.41719,0.0225172,0.827533,0.153485,0.83214,0.534834,0.164609,0.694388,0.768093,0.162199,0.78675
0.0665446,0.404446,0.0205177,0.83458,0.152313,0.828363,0.536332,0.163873,0.691684,0.769831,0.16135,0.783143
0.0659201,0.407778,0.0247332,0.838307,0.151989,0.827875,0.532758,0.163821,0.688813,0.775245,0.161962,0.788205
0.0637592,0.415307,0.0200085,0.845761,0.151253,0.826421,0.533629,0.163561,0.68811,0.774601,0.162643,0.791388
0.0673618,0.399363,0.0114969,0.841878,0.151998,0.829045,0.521092,0.164394,0.68303,0.769094,0.162518,0.788725
0.0606526,0.428844,0.0230585,0.842081,0.153439,0.836545,0.524952,0.164073,0.684308,0.767211,0.164067,0.795789
0.0621764,0.422516,0.0233991,0.8434,0.153609,0.837835,0.522269,0.164271,0.683298,0.770831,0.162445,0.789
0.0677575,0.400268,0.0225462,0.832047,0.156152,0.847351,0.531538,0.16355,0.686521,0.775578,0.161859,0.787813
0.0673362,0.401474,0.0207601,0.830945,0.155424,0.843243,0.530814,0.16441,0.690414,0.774539,0.16109,0.783577
0.0698518,0.391545,0.0181175,0.831299,0.152936,0.830525,0.533308,0.163536,0.687747,0.764848,0.161065,0.779846
0.0653927,0.409369,0.0225792,0.82812,0.151532,0.822257,0.537723,0.16296,0.687988,0.767893,0.161244,0.781885
0.0710886,0.386586,0.0158211,0.832441,0.152737,0.829863,0.52908,0.162191,0.677703,0.760408,0.161415,0.779924
0.0710115,0.387603,0.019228,0.824937,0.153577,0.831767,0.528188,0.162269,0.677442,0.758908,0.16137,0.77913
0.0679037,0.398182,0.0154815,0.824747,0.15372,0.832441,0.515739,0.163974,0.676746,0.758833,0.160461,0.77454
0.0628913,0.418638,0.0191092,0.827534,0.15283,0.82876,0.523192,0.16255,0.675134,0.759954,0.161208,0.778713
0.0660588,0.407047,0.0238487,0.845557,0.150761,0.823817,0.51737,0.163512,0.675628,0.764743,0.162152,0.785259
0.0717172,0.386249,0.0245355,0.857527,0.151504,0.83133,0.51436,0.163511,0.673284,0.763688,0.162704,0.787629
0.0729593,0.383623,0.0324475,0.857131,0.151063,0.828937,0.521645,0.162416,0.67327,0.76153,0.161566,0.78111
0.0683541,0.397839,0.0216665,0.85373,0.151848,0.83195,0.525333,0.162869,0.678395,0.770502,0.160251,0.77788
0.0629966,0.418972,0.0226259,0.856409,0.151707,0.832038,0.526323,0.161841,0.673844,0.764918,0.161268,0.780894
0.0755098,0.3718,0.0178917,0.847077,0.151271,0.826919,0.52436,0.161301,0.669586,0.758086,0.161513,0.779531
0.0743714,0.378288,0.0301561,0.845573,0.151934,0.829874,0.541897,0.158832,0.669723,0.751783,0.161029,0.774673
0.0678824,0.400864,0.0274536,0.854334,0.149769,0.821412,0.549389,0.157535,0.668305,0.753555,0.160557,0.772996
0.0695987,0.396157,0.0350799,0.852934,0.148689,0.815409,0.556808,0.156814,0.669677,0.75376,0.161815,0.779382
0.0651423,0.412653,0.0331581,0.85117,0.149113,0.817055,0.574296,0.154907,0.671363,0.751901,0.162224,0.780711
0.0690093,0.397675,0.0320994,0.855692,0.14898,0.817755,0.577082,0.154878,0.672984,0.749898,0.163026,0.783956
0.0628101,0.421913,0.032642,0.855356,0.150423,0.825093,0.566145,0.155342,0.668323,0.74989,0.16361,0.786879
0.0658059,0.410024,0.0330225,0.852834,0.152317,0.834092,0.567757,0.156234,0.673967,0.757965,0.1623,0.783431
0.0673636,0.404844,0.0367419,0.849832,0.152346,0.833321,0.570903,0.155051,0.669924,0.757568,0.16237,0.783628
0.0686613,0.400905,0.0410331,0.848154,0.153735,0.839964,0.568882,0.156059,0.6738,0.759174,0.161182,0.778287
0.0729645,0.385104,0.0393435,0.849665,0.154148,0.842562,0.564738,0.157811,0.680105,0.761471,0.160443,0.775456
0.0678256,0.403136,0.0369156,0.846279,0.153041,0.835802,0.573015,0.157518,0.683983,0.767811,0.16038,0.777523
0.0721136,0.388147,0.0396901,0.838481,0.154792,0.842389,0.576968,0.158249,0.690269,0.764086,0.161539,0.781936
0.0683098,0.402549,0.0425707,0.834581,0.155145,0.842966,0.580251,0.156892,0.685355,0.770042,0.161532,0.784129
0.0690208,0.40047,0.0451544,0.834836,0.155124,0.842943,0.586396,0.15726,0.691069,0.763466,0.162028,0.784158
0.0649377,0.415744,0.0436609,0.838023,0.156143,0.849212,0.580072,0.156868,0.685115,0.757003,0.163442,0.78879
0.0649949,0.415731,0.0446404,0.83775,0.157871,0.858034,0.575177,0.157585,0.685712,0.756453,0.163045,0.786588
0.0649949,0.415731,0.0446404,0.83775,0.157871,0.858034,0.575177,0.157585,0.685712,0.756453,0.163045,0.786588
0.0668298,0.408943,0.04624,0.82937,0.15848,0.858498,0.575398,0.157013,0.682907,0.759141,0.162029,0.782523
0.0722433,0.388794,0.0447601,0.822706,0.157265,0.850057,0.578701,0.156398,0.681833,0.766813,0.162562,0.788092
0.0718216,0.38962,0.0417376,0.813028,0.157092,0.845955,0.574578,0.159489,0.695133,0.773381,0.162084,0.788133
0.0697074,0.397116,0.0413203,0.813424,0.15673,0.84422,0.573889,0.158938,0.691855,0.774789,0.161999,0.788224
0.0729482,0.385557,0.0411659,0.813484,0.156803,0.844618,0.579619,0.157851,0.689896,0.780856,0.16001,0.780465
0.0718147,0.388461,0.0362971,0.814121,0.156277,0.842121,0.582241,0.157246,0.688424,0.778732,0.159417,0.776719
0.0718147,0.388461,0.0362971,0.814121,0.156277,0.842121,0.582241,0.157246,0.688424,0.778732,0.159417,0.776719
0.0698707,0.393818,0.0288872,0.810681,0.15697,0.844539,0.586419,0.155704,0.683068,0.785515,0.159503,0.7796
0.0712922,0.388116,0.0261909,0.818922,0.156854,0.846693,0.588707,0.155419,0.683005,0.77594,0.160321,0.780236
0.0693334,0.396115,0.0304161,0.817238,0.156941,0.846582,0.588278,0.155997,0.685721,0.77168,0.161115,0.782649
0.069134,0.397226,0.0321506,0.827769,0.15433,0.836571,0.588631,0.15639,0.687959,0.778829,0.161122,0.785306
0.0724714,0.386123,0.0361439,0.821866,0.153283,0.829245,0.57971,0.157989,0.690661,0.785097,0.161294,0.788429
0.0701172,0.393022,0.0293458,0.82132,0.152364,0.824327,0.579259,0.156723,0.68386,0.782244,0.160302,0.782431
0.0684618,0.399257,0.0300348,0.825251,0.152309,0.825331,0.581727,0.156069,0.682042,0.789602,0.159315,0.78011
0.0775041,0.367227,0.0269124,0.814197,0.153442,0.827525,0.581641,0.156531,0.684366,0.795322,0.15823,0.776682
