# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.287455 -----------------
#dely    BF    dB     BFVar
0.050  0.5132  0.0003  0.0039
0.150  0.4693  0.0002  0.0039
0.250  0.4132  0.0002  0.0048
0.350  0.3525  0.0002  0.0043
0.450  0.2940  0.0002  0.0030
0.550  0.2366  0.0002  0.0021
0.650  0.1825  0.0001  0.0037
0.750  0.1384  0.0001  0.0026
0.850  0.1016  0.0001  0.0031
0.950  0.0713  0.0001  0.0013
1.050  0.0473  0.0000  0.0011
1.150  0.0287  0.0000  0.0011
1.250  0.0160  0.0000  0.0012
1.350  0.0079  0.0000  0.0012
1.450  0.0026  0.0000  0.0006
1.550  0.0003  0.0000  0.0005
1.650 -0.0006 -0.0000  0.0004
1.750 -0.0003 -0.0000  0.0003
