# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.226684 -----------------
#dely    BF
0.050  0.3202  0.0026
0.150  0.3099  0.0026
0.250  0.2862  0.0025
0.350  0.2608  0.0024
0.450  0.2202  0.0021
0.550  0.1938  0.0020
0.650  0.1681  0.0019
0.750  0.1281  0.0015
0.850  0.1214  0.0016
0.950  0.0835  0.0012
1.050  0.0594  0.0010
1.150  0.0496  0.0009
1.250  0.0301  0.0007
1.350  0.0209  0.0005
1.450  0.0086  0.0003
1.550  0.0054  0.0002
1.650  0.0008  0.0001
1.750 -0.0001 -0.0000
