# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0109024 -----------------
#dely    BF
0.050  0.0138  0.0016
0.150  0.0345  0.0042
0.250  0.0070  0.0010
0.350  0.0183  0.0026
0.450 -0.0007 -0.0001
0.550  0.0128  0.0021
0.650  0.0106  0.0018
0.750  0.0115  0.0023
0.850 -0.0017 -0.0004
0.950  0.0038  0.0019
1.050  0.0022  0.0011
1.150 -0.0006 -0.0003
1.250 -0.0018 -0.0010
1.350  0.0000  0.0000
1.450 -0.0006 -0.0006
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
