# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0490705 -----------------
#dely    BF
0.050 -0.0185 -0.0001
0.150 -0.0189 -0.0002
0.250 -0.0415 -0.0004
0.350 -0.0305 -0.0003
0.450 -0.0296 -0.0003
0.550 -0.0375 -0.0004
0.650 -0.0304 -0.0003
0.750 -0.0339 -0.0004
0.850 -0.0417 -0.0005
0.950 -0.0302 -0.0004
1.050 -0.0386 -0.0006
1.150 -0.0376 -0.0006
1.250 -0.0359 -0.0007
1.350 -0.0193 -0.0004
1.450 -0.0195 -0.0005
1.550 -0.0159 -0.0005
1.650 -0.0081 -0.0003
1.750 -0.0030 -0.0002
