# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-1.25338 -----------------
#dely    BF
0.050 -0.5171 -0.0030
0.150 -0.9698 -0.0059
0.250 -1.0279 -0.0066
0.350 -1.0427 -0.0071
0.450 -1.1766 -0.0086
0.550 -1.1382 -0.0090
0.650 -0.5703 -0.0049
0.750 -0.8796 -0.0084
0.850 -0.6670 -0.0071
0.950 -0.7793 -0.0094
1.050 -1.4106 -0.0193
1.150 -1.1192 -0.0176
1.250 -0.3581 -0.0064
1.350 -0.4861 -0.0107
1.450 -0.1450 -0.0038
1.550 -0.2286 -0.0074
1.650 -0.0148 -0.0007
1.750 -0.0029 -0.0002
