# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.191727 -----------------
#dely    BF    dB     BFVar
0.050  0.2440  0.0001  0.0022
0.150  0.2281  0.0001  0.0016
0.250  0.2107  0.0001  0.0013
0.350  0.1929  0.0001  0.0022
0.450  0.1771  0.0001  0.0023
0.550  0.1575  0.0001  0.0013
0.650  0.1381  0.0001  0.0031
0.750  0.1206  0.0001  0.0019
0.850  0.1034  0.0001  0.0012
0.950  0.0866  0.0001  0.0010
1.050  0.0707  0.0001  0.0013
1.150  0.0575  0.0001  0.0008
1.250  0.0447  0.0001  0.0014
1.350  0.0336  0.0000  0.0008
1.450  0.0239  0.0000  0.0009
1.550  0.0161  0.0000  0.0006
1.650  0.0087  0.0000  0.0002
1.750  0.0029  0.0000  0.0001
