# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.225747 -----------------
#dely    BF
0.050  0.3697  0.0003
0.150  0.3444  0.0003
0.250  0.3087  0.0003
0.350  0.2734  0.0003
0.450  0.2357  0.0002
0.550  0.1960  0.0002
0.650  0.1574  0.0002
0.750  0.1238  0.0002
0.850  0.0908  0.0001
0.950  0.0647  0.0001
1.050  0.0434  0.0001
1.150  0.0268  0.0001
1.250  0.0149  0.0000
1.350  0.0063  0.0000
1.450  0.0023  0.0000
1.550 -0.0001 -0.0000
1.650 -0.0008 -0.0000
1.750 -0.0001 -0.0000
