# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.00668854 -----------------
#dely    BF
0.050 -0.3194 -0.0020
0.150 -0.2890 -0.0018
0.250 -0.1929 -0.0013
0.350 -0.2525 -0.0018
0.450 -0.0556 -0.0004
0.550  0.0701  0.0006
0.650  0.0707  0.0006
0.750  0.1197  0.0012
0.850  0.1178  0.0013
0.950  0.1077  0.0013
1.050  0.1172  0.0016
1.150  0.1032  0.0016
1.250  0.0932  0.0016
1.350  0.0982  0.0020
1.450  0.0734  0.0018
1.550  0.0415  0.0013
1.650  0.0246  0.0010
1.750  0.0053  0.0004
