           0.05         0.2702         0.3387         0.3002         0.2483         0.3303         0.3242           0.25         0.2539         0.3005          0.258          0.305         0.3261          0.252         0.2904         0.3376         0.3465         0.2377         0.3046         0.2577         0.2577	0.154563
           0.15         0.2554            0.3         0.2575         0.2369         0.3057         0.3081         0.2303         0.2483         0.2824         0.2585         0.2913          0.305         0.2448         0.2566         0.3252         0.3396         0.2166         0.2704         0.2253         0.2253	0.325801
           0.25         0.2381         0.2724         0.2495         0.2148         0.2844          0.268          0.223          0.226         0.2567          0.229         0.2516         0.2672         0.2393         0.2451         0.2858         0.2897         0.1964         0.2567         0.2362         0.2362	0.291725
           0.35         0.2077         0.2439         0.2306         0.2109         0.2628         0.2404         0.2091         0.1969         0.2246          0.222         0.2288         0.2453         0.2069         0.2217         0.2694         0.2642         0.1792         0.2226         0.2015         0.2015	0.244409
           0.45         0.1952         0.2126         0.2235         0.1812         0.2176         0.2266         0.1869         0.2032         0.2041         0.1942          0.219         0.2123         0.2002         0.2029         0.2215         0.2299           0.18         0.2022         0.1637         0.1637	0.213718
           0.55         0.1823         0.2059         0.1806         0.1534         0.1945         0.1839          0.182         0.1561          0.185         0.1582         0.1899         0.2041         0.1553         0.1656         0.2096         0.1974         0.1554         0.1964         0.1689         0.1689	0.176366
           0.65         0.1368         0.1651         0.1646         0.1372         0.1646         0.1525         0.1354         0.1386         0.1618         0.1493         0.1614          0.158         0.1424         0.1531         0.1704         0.1653         0.1429         0.1451         0.1412         0.1412	0.145787
           0.75          0.121         0.1452         0.1262         0.1198         0.1406         0.1281         0.1149          0.131         0.1248         0.1173         0.1331         0.1363         0.1186         0.1214         0.1333         0.1381         0.1123         0.1382         0.1213         0.1213	0.118907
           0.85          0.106          0.103         0.1117          0.098         0.1163         0.0963         0.1078         0.0957          0.107         0.0984         0.1096         0.1133         0.0916         0.0931         0.1066         0.1128         0.1049         0.1042         0.1013         0.1013	0.091020
           0.95           0.09         0.0889         0.0823         0.0827         0.0864         0.0775         0.0826         0.0794         0.0731          0.083         0.0817         0.0869         0.0907         0.0766         0.0848         0.0851          0.072         0.0746         0.0815         0.0815	0.071419
           1.05         0.0569         0.0618         0.0721         0.0527         0.0558         0.0599         0.0656         0.0605         0.0621         0.0534         0.0572         0.0662          0.058          0.066         0.0605         0.0585         0.0516         0.0611         0.0669         0.0669	0.050490
           1.15         0.0493         0.0396         0.0498         0.0478         0.0484         0.0371         0.0453         0.0484          0.051         0.0465         0.0429         0.0456         0.0456         0.0463         0.0377         0.0373         0.0434          0.041         0.0396         0.0396	0.033986
           1.25         0.0284         0.0324          0.026         0.0356         0.0312         0.0346          0.034         0.0314         0.0299          0.032         0.0247         0.0277          0.031         0.0334         0.0286         0.0241         0.0333         0.0296         0.0294         0.0294	0.025627
           1.35         0.0214         0.0176           0.02         0.0193         0.0206         0.0214         0.0192         0.0217         0.0222         0.0201         0.0171         0.0234         0.0257         0.0182         0.0216         0.0177         0.0234         0.0175         0.0251         0.0251	0.017172
           1.45         0.0139         0.0098         0.0134         0.0155         0.0113         0.0102         0.0147         0.0115         0.0115         0.0129         0.0078          0.011          0.012         0.0111         0.0113         0.0086         0.0174         0.0076         0.0129         0.0129	0.008126
           1.55         0.0066         0.0058         0.0056         0.0062         0.0054         0.0047         0.0087         0.0057         0.0049         0.0061         0.0043         0.0047          0.005         0.0047         0.0055          0.006         0.0056         0.0055         0.0071         0.0071	0.004446
           1.65         0.0022        -0.0005         0.0031         0.0044              0         0.0006         0.0017         0.0025         0.0021          0.002         0.0032         0.0006         0.0023          0.001         0.0012         0.0011         0.0028          0.002         0.0024         0.0024	0.002682
           1.75         0.0002         0.0002        -0.0005         0.0002        -0.0001             -0              0         0.0002              0         0.0002         0.0001         0.0002         0.0002         0.0006         0.0004             -0         0.0001         0.0003         0.0002         0.0002	0.000825
	0.000322
	-0.000013
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
