# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.298623 -----------------
#dely    BF    dB     BFVar
0.050  0.4375  0.0003  0.0047
0.150  0.4090  0.0002  0.0017
0.250  0.3769  0.0002  0.0022
0.350  0.3425  0.0002  0.0034
0.450  0.3042  0.0002  0.0026
0.550  0.2637  0.0002  0.0027
0.650  0.2227  0.0002  0.0021
0.750  0.1792  0.0002  0.0029
0.850  0.1427  0.0001  0.0022
0.950  0.1068  0.0001  0.0053
1.050  0.0777  0.0001  0.0011
1.150  0.0537  0.0001  0.0018
1.250  0.0340  0.0001  0.0007
1.350  0.0203  0.0000  0.0010
1.450  0.0104  0.0000  0.0004
1.550  0.0043  0.0000  0.0002
1.650  0.0007  0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
