# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.208166 -----------------
#dely    BF
0.050 -1.1034 -0.1118
0.150 -1.1095 -0.1066
0.250 -0.7344 -0.0729
0.350 -0.5827 -0.0684
0.450 -0.4606 -0.0545
0.550  0.0688  0.0084
0.650  0.4768  0.0588
0.750  0.3395  0.0634
0.850  0.1822  0.0339
0.950  0.3979  0.0944
1.050  0.0446  0.0093
1.150  0.3396  0.0804
1.250  0.0554  0.0167
1.350  0.0041  0.0017
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
