# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.103319 -----------------
#dely    BF    dB     BFVar
0.050  0.1758  0.0017  0.0083
0.150  0.1735  0.0018  0.0096
0.250  0.1560  0.0017  0.0090
0.350  0.1361  0.0016  0.0148
0.450  0.1007  0.0013  0.0060
0.550  0.0806  0.0012  0.0068
0.650  0.0651  0.0011  0.0051
0.750  0.0491  0.0010  0.0044
0.850  0.0374  0.0009  0.0064
0.950  0.0266  0.0008  0.0032
1.050  0.0158  0.0006  0.0026
1.150  0.0106  0.0005  0.0013
1.250  0.0044  0.0003  0.0007
1.350  0.0012  0.0001  0.0003
1.450  0.0002  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
