# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.311553 -----------------
#dely    BF    dB     BFVar
0.050  0.4256  0.0002  0.0027
0.150  0.3953  0.0002  0.0027
0.250  0.3634  0.0002  0.0026
0.350  0.3312  0.0002  0.0021
0.450  0.2978  0.0002  0.0038
0.550  0.2612  0.0002  0.0027
0.650  0.2267  0.0002  0.0047
0.750  0.1939  0.0001  0.0014
0.850  0.1595  0.0001  0.0035
0.950  0.1307  0.0001  0.0025
1.050  0.1024  0.0001  0.0029
1.150  0.0782  0.0001  0.0015
1.250  0.0574  0.0001  0.0011
1.350  0.0407  0.0001  0.0026
1.450  0.0266  0.0000  0.0008
1.550  0.0151  0.0000  0.0005
1.650  0.0077  0.0000  0.0003
1.750  0.0022  0.0000  0.0002
