# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0542671 -----------------
#dely    BF    dB     BFVar
0.050  0.0383  0.0001  0.0011
0.150  0.0412  0.0001  0.0029
0.250  0.0469  0.0002  0.0021
0.350  0.0543  0.0002  0.0028
0.450  0.0580  0.0002  0.0014
0.550  0.0607  0.0003  0.0012
0.650  0.0580  0.0003  0.0021
0.750  0.0526  0.0003  0.0012
0.850  0.0422  0.0003  0.0013
0.950  0.0333  0.0002  0.0015
1.050  0.0253  0.0002  0.0011
1.150  0.0162  0.0002  0.0009
1.250  0.0092  0.0001  0.0006
1.350  0.0045  0.0001  0.0005
1.450  0.0016  0.0000  0.0004
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
