# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0999439 -----------------
#dely    BF    dB     BFVar
0.050  0.1787  0.0020  0.0098
0.150  0.1571  0.0018  0.0072
0.250  0.1504  0.0018  0.0075
0.350  0.1250  0.0016  0.0076
0.450  0.1041  0.0015  0.0066
0.550  0.0811  0.0013  0.0072
0.650  0.0635  0.0011  0.0059
0.750  0.0470  0.0010  0.0045
0.850  0.0346  0.0008  0.0036
0.950  0.0265  0.0008  0.0031
1.050  0.0153  0.0006  0.0016
1.150  0.0099  0.0005  0.0031
1.250  0.0042  0.0003  0.0009
1.350  0.0017  0.0002  0.0005
1.450  0.0005  0.0001  0.0006
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
