# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0891117 -----------------
#dely    BF    dB     BFVar
0.050  0.0736  0.0000  0.0021
0.150  0.0710  0.0000  0.0026
0.250  0.0722  0.0000  0.0023
0.350  0.0750  0.0000  0.0016
0.450  0.0764  0.0000  0.0032
0.550  0.0767  0.0000  0.0019
0.650  0.0734  0.0000  0.0012
0.750  0.0708  0.0001  0.0015
0.850  0.0641  0.0001  0.0008
0.950  0.0560  0.0001  0.0010
1.050  0.0480  0.0000  0.0011
1.150  0.0397  0.0000  0.0008
1.250  0.0319  0.0000  0.0010
1.350  0.0245  0.0000  0.0010
1.450  0.0172  0.0000  0.0012
1.550  0.0120  0.0000  0.0004
1.650  0.0066  0.0000  0.0021
1.750  0.0020  0.0000  0.0001
