0.15 -0.0397 -0.0408 -0.0539 -0.0481 -0.0488 -0.0479 -0.0496 -0.0458 -0.0477 -0.045 -0.0426 -0.0514 -0.0485 -0.0498 -0.0407 -0.0482 -0.0426 -0.0395 -0.0486 -0.0482 
0.25 -0.0375 -0.0345 -0.0524 -0.0407 -0.0447 -0.0454 -0.0429 -0.0402 -0.0451 -0.0396 -0.0344 -0.0458 -0.0403 -0.0401 -0.0342 -0.0421 -0.0328 -0.035 -0.0445 -0.041 
0.35 -0.035 -0.0292 -0.0398 -0.0402 -0.037 -0.0372 -0.036 -0.0341 -0.0358 -0.0324 -0.0264 -0.0394 -0.0379 -0.0353 -0.0279 -0.0379 -0.0275 -0.0306 -0.0408 -0.0381 
0.45 -0.0269 -0.0251 -0.0381 -0.0283 -0.0276 -0.0287 -0.0318 -0.0278 -0.0282 -0.0241 -0.0239 -0.0315 -0.0275 -0.0231 -0.0226 -0.0299 -0.0218 -0.0259 -0.03 -0.0342 
0.55 -0.0233 -0.0222 -0.031 -0.0287 -0.0232 -0.0228 -0.0273 -0.0225 -0.0235 -0.0202 -0.0212 -0.023 -0.022 -0.0221 -0.0177 -0.0278 -0.0199 -0.0204 -0.0252 -0.0267 
0.65 -0.0196 -0.0178 -0.0248 -0.0226 -0.0192 -0.0233 -0.0203 -0.0181 -0.0165 -0.0137 -0.0142 -0.0185 -0.021 -0.0195 -0.0158 -0.0201 -0.0114 -0.0164 -0.0196 -0.0195 
0.75 -0.0136 -0.0151 -0.0203 -0.0178 -0.017 -0.0176 -0.0168 -0.011 -0.0157 -0.0148 -0.0134 -0.017 -0.0153 -0.0126 -0.0135 -0.0169 -0.0106 -0.0134 -0.017 -0.0187 
0.85 -0.011 -0.0134 -0.0182 -0.0133 -0.0113 -0.0137 -0.0127 -0.0104 -0.0106 -0.0095 -0.0098 -0.0129 -0.0136 -0.0113 -0.0104 -0.0134 -0.0079 -0.0094 -0.013 -0.0134 
0.95 -0.0099 -0.0099 -0.0137 -0.0099 -0.0081 -0.0128 -0.0119 -0.0078 -0.0089 -0.0079 -0.0068 -0.0093 -0.0093 -0.0077 -0.0087 -0.0109 -0.0076 -0.0073 -0.0093 -0.0127 
1.05 -0.0078 -0.0077 -0.0112 -0.0086 -0.0075 -0.0089 -0.0084 -0.006 -0.0079 -0.0064 -0.006 -0.0073 -0.0087 -0.0074 -0.0064 -0.0073 -0.0054 -0.0065 -0.0063 -0.0082 
1.15 -0.0061 -0.0057 -0.0082 -0.0065 -0.0056 -0.0062 -0.0066 -0.004 -0.0047 -0.0048 -0.0041 -0.0056 -0.0061 -0.005 -0.0052 -0.0058 -0.0047 -0.0043 -0.0046 -0.0059 
1.25 -0.0035 -0.0033 -0.0055 -0.0048 -0.0029 -0.0042 -0.0039 -0.0028 -0.0034 -0.0033 -0.0032 -0.0042 -0.0036 -0.0031 -0.0027 -0.0036 -0.0028 -0.004 -0.0031 -0.0047 
1.35 -0.0018 -0.002 -0.0026 -0.0026 -0.0021 -0.0021 -0.0025 -0.0019 -0.0021 -0.0015 -0.0018 -0.0021 -0.0019 -0.0018 -0.0015 -0.0021 -0.0017 -0.0016 -0.002 -0.0017 
1.45 -0.0005 -0.0009 -0.0012 -0.001 -0.0006 -0.0006 -0.0009 -0.0009 -0.0008 -0.0007 -0.0007 -0.0007 -0.0012 -0.0008 -0.0006 -0.0008 -0.0007 -0.0007 -0.0009 -0.0011 
1.55 -0.0002 -0.0002 -0.0002 -0.0002 -0.0001 -0.0001 -0.0002 -0.0002 -0.0002 -0.0002 -0.0001 -0.0001 -0.0001 -0.0002 -0.0001 -0.0003 -0.0002 -0.0002 -0.0001 -0.0002 
1.65 0 0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
