# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.285343 -----------------
#dely    BF
0.050  0.4557  0.0025
0.150  0.4434  0.0025
0.250  0.4007  0.0024
0.350  0.3472  0.0022
0.450  0.3021  0.0021
0.550  0.2278  0.0017
0.650  0.1909  0.0016
0.750  0.1383  0.0013
0.850  0.1133  0.0012
0.950  0.0862  0.0011
1.050  0.0586  0.0008
1.150  0.0388  0.0006
1.250  0.0220  0.0004
1.350  0.0128  0.0003
1.450  0.0112  0.0003
1.550  0.0027  0.0001
1.650  0.0017  0.0001
1.750 -0.0001 -0.0000
