# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.321291 -----------------
#dely    BF
0.050  0.5246  0.0006
0.150  0.4865  0.0006
0.250  0.4414  0.0006
0.350  0.3861  0.0005
0.450  0.3282  0.0004
0.550  0.2772  0.0004
0.650  0.2204  0.0003
0.750  0.1722  0.0003
0.850  0.1330  0.0002
0.950  0.0940  0.0002
1.050  0.0669  0.0001
1.150  0.0427  0.0001
1.250  0.0232  0.0001
1.350  0.0128  0.0000
1.450  0.0049  0.0000
1.550  0.0005  0.0000
1.650 -0.0012 -0.0000
1.750 -0.0005 -0.0000
