# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.137856 -----------------
#dely    BF
0.050 -0.1906 -0.0157
0.150 -0.1076 -0.0099
0.250 -0.1497 -0.0134
0.350 -0.2864 -0.0279
0.450 -0.2021 -0.0213
0.550 -0.1180 -0.0139
0.650 -0.0935 -0.0127
0.750 -0.0755 -0.0114
0.850 -0.0897 -0.0161
0.950 -0.0450 -0.0101
1.050 -0.0246 -0.0064
1.150  0.0011  0.0004
1.250  0.0171  0.0077
1.350 -0.0142 -0.0082
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
