# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.305833 -----------------
#dely    BF
0.050  0.3450  0.0028
0.150  0.3663  0.0031
0.250  0.3245  0.0029
0.350  0.3017  0.0029
0.450  0.2914  0.0029
0.550  0.2599  0.0028
0.650  0.2508  0.0030
0.750  0.1977  0.0026
0.850  0.1721  0.0025
0.950  0.1474  0.0024
1.050  0.1150  0.0021
1.150  0.0952  0.0020
1.250  0.0801  0.0019
1.350  0.0540  0.0016
1.450  0.0292  0.0010
1.550  0.0213  0.0010
1.650  0.0076  0.0005
1.750 -0.0007 -0.0002
