# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.282148 -----------------
#dely    BF
0.050  0.5180  0.0005
0.150  0.4655  0.0005
0.250  0.4143  0.0004
0.350  0.3517  0.0004
0.450  0.2903  0.0003
0.550  0.2305  0.0003
0.650  0.1785  0.0002
0.750  0.1306  0.0002
0.850  0.0924  0.0002
0.950  0.0657  0.0001
1.050  0.0403  0.0001
1.150  0.0256  0.0001
1.250  0.0125  0.0000
1.350  0.0055  0.0000
1.450  0.0021  0.0000
1.550 -0.0002 -0.0000
1.650 -0.0011 -0.0000
1.750 -0.0008 -0.0000
