# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0150428 -----------------
#dely    BF
0.050 -0.0228 -0.0000
0.150 -0.0229 -0.0000
0.250 -0.0179 -0.0000
0.350 -0.0046 -0.0000
0.450 -0.0014 -0.0000
0.550  0.0080  0.0000
0.650  0.0165  0.0000
0.750  0.0218  0.0000
0.850  0.0238  0.0000
0.950  0.0259  0.0000
1.050  0.0252  0.0000
1.150  0.0227  0.0001
1.250  0.0217  0.0001
1.350  0.0196  0.0001
1.450  0.0157  0.0001
1.550  0.0103  0.0000
1.650  0.0063  0.0000
1.750  0.0027  0.0000
