# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.177347 -----------------
#dely    BF
0.050  0.2315  0.0019
0.150  0.2322  0.0019
0.250  0.1988  0.0017
0.350  0.1871  0.0017
0.450  0.1694  0.0016
0.550  0.1673  0.0017
0.650  0.1357  0.0015
0.750  0.1172  0.0014
0.850  0.0860  0.0012
0.950  0.0761  0.0011
1.050  0.0562  0.0010
1.150  0.0493  0.0009
1.250  0.0233  0.0005
1.350  0.0218  0.0006
1.450  0.0125  0.0004
1.550  0.0065  0.0003
1.650  0.0028  0.0002
1.750 -0.0002 -0.0000
