# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.342355 -----------------
#dely    BF    dB     BFVar
0.050  0.4380  0.0002  0.0065
0.150  0.4085  0.0002  0.0050
0.250  0.3793  0.0002  0.0040
0.350  0.3475  0.0002  0.0037
0.450  0.3155  0.0002  0.0032
0.550  0.2800  0.0002  0.0034
0.650  0.2477  0.0002  0.0039
0.750  0.2151  0.0002  0.0032
0.850  0.1840  0.0002  0.0021
0.950  0.1550  0.0001  0.0028
1.050  0.1267  0.0001  0.0020
1.150  0.1012  0.0001  0.0017
1.250  0.0790  0.0001  0.0018
1.350  0.0582  0.0001  0.0009
1.450  0.0415  0.0001  0.0012
1.550  0.0267  0.0001  0.0011
1.650  0.0152  0.0000  0.0008
1.750  0.0044  0.0000  0.0003
