# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0671814 -----------------
#dely    BF
0.050  0.0890  0.0018
0.150  0.0861  0.0018
0.250  0.0875  0.0019
0.350  0.0762  0.0017
0.450  0.0716  0.0017
0.550  0.0574  0.0015
0.650  0.0504  0.0014
0.750  0.0456  0.0013
0.850  0.0340  0.0011
0.950  0.0239  0.0008
1.050  0.0197  0.0008
1.150  0.0161  0.0008
1.250  0.0083  0.0005
1.350  0.0040  0.0003
1.450  0.0021  0.0002
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
