# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.396878 -----------------
#dely    BF    dB     BFVar
0.050  0.6626  0.0003  0.0060
0.150  0.6075  0.0003  0.0063
0.250  0.5374  0.0003  0.0055
0.350  0.4664  0.0003  0.0045
0.450  0.3911  0.0002  0.0042
0.550  0.3184  0.0002  0.0058
0.650  0.2564  0.0002  0.0048
0.750  0.2020  0.0002  0.0029
0.850  0.1574  0.0001  0.0024
0.950  0.1170  0.0001  0.0028
1.050  0.0861  0.0001  0.0011
1.150  0.0617  0.0001  0.0009
1.250  0.0424  0.0001  0.0016
1.350  0.0281  0.0000  0.0006
1.450  0.0177  0.0000  0.0005
1.550  0.0102  0.0000  0.0006
1.650  0.0049  0.0000  0.0002
1.750  0.0013  0.0000  0.0001
