# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110599 -----------------
#dely    BF    dB     BFVar
0.050  0.1748  0.0001  0.0022
0.150  0.1608  0.0001  0.0023
0.250  0.1449  0.0001  0.0020
0.350  0.1295  0.0001  0.0016
0.450  0.1121  0.0001  0.0022
0.550  0.0950  0.0001  0.0010
0.650  0.0776  0.0001  0.0020
0.750  0.0619  0.0000  0.0015
0.850  0.0471  0.0000  0.0015
0.950  0.0358  0.0000  0.0026
1.050  0.0247  0.0000  0.0008
1.150  0.0170  0.0000  0.0009
1.250  0.0108  0.0000  0.0009
1.350  0.0069  0.0000  0.0007
1.450  0.0038  0.0000  0.0007
1.550  0.0021  0.0000  0.0005
1.650  0.0010  0.0000  0.0004
1.750  0.0003  0.0000  0.0001
