# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.253665 -----------------
#dely    BF    dB     BFVar
0.050  0.3637  0.0002  0.0038
0.150  0.3418  0.0002  0.0021
0.250  0.3143  0.0002  0.0058
0.350  0.2830  0.0002  0.0028
0.450  0.2535  0.0002  0.0043
0.550  0.2195  0.0002  0.0023
0.650  0.1879  0.0002  0.0014
0.750  0.1537  0.0001  0.0010
0.850  0.1236  0.0001  0.0016
0.950  0.0955  0.0001  0.0019
1.050  0.0715  0.0001  0.0015
1.150  0.0511  0.0001  0.0015
1.250  0.0351  0.0001  0.0019
1.350  0.0221  0.0000  0.0006
1.450  0.0126  0.0000  0.0004
1.550  0.0060  0.0000  0.0002
1.650  0.0015  0.0000  0.0002
1.750  0.0001  0.0000  0.0000
