# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0617564 -----------------
#dely    BF    dB     BFVar
0.050  0.1673  0.0015  0.0088
0.150  0.1000  0.0009  0.0059
0.250  0.0752  0.0008  0.0071
0.350  0.0647  0.0008  0.0070
0.450  0.0550  0.0008  0.0033
0.550  0.0422  0.0007  0.0052
0.650  0.0339  0.0006  0.0023
0.750  0.0260  0.0006  0.0020
0.850  0.0195  0.0005  0.0025
0.950  0.0165  0.0005  0.0019
1.050  0.0087  0.0003  0.0012
1.150  0.0049  0.0002  0.0007
1.250  0.0023  0.0002  0.0008
1.350  0.0010  0.0001  0.0002
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
