# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.303774 -----------------
#dely    BF    dB     BFVar
0.050  0.4160  0.0002  0.0060
0.150  0.3887  0.0002  0.0060
0.250  0.3552  0.0002  0.0056
0.350  0.3241  0.0002  0.0038
0.450  0.2903  0.0002  0.0028
0.550  0.2561  0.0002  0.0044
0.650  0.2222  0.0001  0.0041
0.750  0.1881  0.0001  0.0024
0.850  0.1566  0.0001  0.0025
0.950  0.1264  0.0001  0.0022
1.050  0.0986  0.0001  0.0021
1.150  0.0754  0.0001  0.0012
1.250  0.0551  0.0001  0.0011
1.350  0.0378  0.0001  0.0009
1.450  0.0250  0.0000  0.0007
1.550  0.0141  0.0000  0.0007
1.650  0.0064  0.0000  0.0005
1.750  0.0017  0.0000  0.0004
