# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.145761 -----------------
#dely    BF    dB     BFVar
0.050  0.3010  0.0031  0.0169
0.150  0.2746  0.0029  0.0143
0.250  0.2095  0.0024  0.0092
0.350  0.1635  0.0020  0.0070
0.450  0.1344  0.0018  0.0091
0.550  0.1095  0.0016  0.0148
0.650  0.0846  0.0014  0.0064
0.750  0.0662  0.0013  0.0037
0.850  0.0466  0.0011  0.0041
0.950  0.0325  0.0009  0.0041
1.050  0.0180  0.0006  0.0015
1.150  0.0106  0.0005  0.0012
1.250  0.0046  0.0003  0.0013
1.350  0.0016  0.0002  0.0003
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
