# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.340235 -----------------
#dely    BF    dB     BFVar
0.050  0.5030  0.0003  0.0051
0.150  0.4708  0.0003  0.0033
0.250  0.4290  0.0003  0.0050
0.350  0.3873  0.0003  0.0028
0.450  0.3389  0.0003  0.0030
0.550  0.2960  0.0002  0.0043
0.650  0.2463  0.0002  0.0015
0.750  0.2012  0.0002  0.0018
0.850  0.1608  0.0002  0.0036
0.950  0.1228  0.0001  0.0023
1.050  0.0914  0.0001  0.0017
1.150  0.0637  0.0001  0.0011
1.250  0.0425  0.0001  0.0008
1.350  0.0264  0.0000  0.0005
1.450  0.0144  0.0000  0.0004
1.550  0.0064  0.0000  0.0004
1.650  0.0015  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
