# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.106855 -----------------
#dely    BF    dB     BFVar
0.050  0.1608  0.0005  0.0029
0.150  0.1535  0.0005  0.0048
0.250  0.1387  0.0005  0.0037
0.350  0.1244  0.0005  0.0034
0.450  0.1081  0.0004  0.0040
0.550  0.0982  0.0004  0.0040
0.650  0.0775  0.0004  0.0028
0.750  0.0641  0.0004  0.0027
0.850  0.0508  0.0003  0.0020
0.950  0.0355  0.0003  0.0012
1.050  0.0259  0.0002  0.0017
1.150  0.0162  0.0002  0.0007
1.250  0.0091  0.0001  0.0013
1.350  0.0043  0.0001  0.0004
1.450  0.0013  0.0000  0.0004
1.550  0.0002  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
