# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.210855 -----------------
#dely    BF
0.050  0.3126  0.0024
0.150  0.2576  0.0020
0.250  0.2510  0.0021
0.350  0.2378  0.0021
0.450  0.2159  0.0020
0.550  0.1819  0.0018
0.650  0.1653  0.0018
0.750  0.1303  0.0016
0.850  0.0986  0.0013
0.950  0.0781  0.0012
1.050  0.0594  0.0010
1.150  0.0433  0.0008
1.250  0.0338  0.0008
1.350  0.0215  0.0006
1.450  0.0146  0.0005
1.550  0.0058  0.0003
1.650  0.0010  0.0001
1.750 -0.0000 -0.0000
