# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.264178 -----------------
#dely    BF    dB     BFVar
0.050  0.3370  0.0002  0.0039
0.150  0.3196  0.0002  0.0035
0.250  0.2943  0.0002  0.0046
0.350  0.2704  0.0002  0.0051
0.450  0.2484  0.0002  0.0037
0.550  0.2222  0.0002  0.0020
0.650  0.1960  0.0002  0.0017
0.750  0.1708  0.0002  0.0056
0.850  0.1444  0.0002  0.0018
0.950  0.1187  0.0001  0.0017
1.050  0.0962  0.0001  0.0022
1.150  0.0751  0.0001  0.0017
1.250  0.0584  0.0001  0.0017
1.350  0.0419  0.0001  0.0022
1.450  0.0275  0.0001  0.0008
1.550  0.0154  0.0000  0.0010
1.650  0.0052  0.0000  0.0004
1.750  0.0005  0.0000  0.0001
