# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.272678 -----------------
#dely    BF    dB     BFVar
0.050  0.3367  0.0002  0.0026
0.150  0.3160  0.0002  0.0030
0.250  0.2918  0.0002  0.0033
0.350  0.2678  0.0002  0.0047
0.450  0.2453  0.0002  0.0025
0.550  0.2208  0.0002  0.0030
0.650  0.1976  0.0002  0.0032
0.750  0.1736  0.0001  0.0042
0.850  0.1496  0.0001  0.0021
0.950  0.1279  0.0001  0.0021
1.050  0.1067  0.0001  0.0026
1.150  0.0868  0.0001  0.0018
1.250  0.0686  0.0001  0.0011
1.350  0.0535  0.0001  0.0013
1.450  0.0386  0.0001  0.0019
1.550  0.0263  0.0001  0.0008
1.650  0.0146  0.0000  0.0009
1.750  0.0045  0.0000  0.0003
