# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0842048 -----------------
#dely    BF
0.050  0.1628  0.0028
0.150  0.1474  0.0026
0.250  0.1325  0.0024
0.350  0.1112  0.0022
0.450  0.0884  0.0018
0.550  0.0654  0.0015
0.650  0.0466  0.0011
0.750  0.0349  0.0009
0.850  0.0209  0.0007
0.950  0.0159  0.0005
1.050  0.0090  0.0004
1.150  0.0042  0.0002
1.250  0.0023  0.0001
1.350  0.0003  0.0000
1.450  0.0004  0.0000
1.550 -0.0001 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
