# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.261031 -----------------
#dely    BF
0.050  0.4875  0.0006
0.150  0.4437  0.0005
0.250  0.3960  0.0005
0.350  0.3319  0.0004
0.450  0.2777  0.0004
0.550  0.2181  0.0003
0.650  0.1640  0.0003
0.750  0.1167  0.0002
0.850  0.0806  0.0002
0.950  0.0505  0.0001
1.050  0.0296  0.0001
1.150  0.0151  0.0000
1.250  0.0046  0.0000
1.350  0.0002  0.0000
1.450 -0.0021 -0.0000
1.550 -0.0023 -0.0000
1.650 -0.0016 -0.0000
1.750 -0.0001 -0.0000
