#eigval col -- eigvec rows
#pipi ppbar pK KK
#m0 m1 m2
 245.947 0.0532993 0.0412528 0.0118923 0.0199423 0.0132997 0.00649758 0.322008 0.473985 0.809002 0.086463 0.0595256 0.0290829
 57.7327 0.175603 0.11538 -0.00460888 0.0133644 -0.033591 -0.070415 0.450834 0.19226 -0.40646 0.636289 0.363666 0.0837981
 34.2007 -0.307584 -0.209943 -0.00782634 -0.471417 -0.410652 -0.324692 -0.324515 -0.163851 0.219485 0.352224 0.228399 0.091663
 27.9391 0.0392696 0.00758615 -0.0376748 -0.369001 -0.399189 -0.381565 0.429337 0.238627 -0.225246 -0.411912 -0.279041 -0.127793
 22.1191 0.735223 0.512242 0.0335185 -0.123107 -0.154834 -0.168586 -0.283722 -0.162044 0.13652 -0.00463971 0.027776 0.0468395
 5.26402 0.0598216 -0.0446508 -0.1764 0.0724828 0.00221954 -0.0668498 -0.0583018 -0.045782 0.0637595 0.362161 -0.302571 -0.849301
 4.40377 -0.0556608 -0.0641117 -0.0559299 0.677111 -0.0561036 -0.714046 -0.0471147 -0.0354683 0.0348825 -0.0396261 0.0402932 0.101424
 2.66068 -0.231519 0.281382 0.908289 0.039623 -0.0149821 -0.0713102 -0.0028752 0.0161598 -0.0161459 0.0545106 -0.0624953 -0.167174
 0.229182 -0.00415396 0.00189267 0.0220353 -0.0113596 0.00695422 0.00309668 0.563274 -0.790327 0.23916 -0.00966476 0.00481322 0.00989053
 0.0830377 -0.00449985 0.00999516 -0.0080791 -0.400511 0.80198 -0.442799 -0.00172286 0.0085712 -0.00392804 -0.00586386 0.00580065 -0.00160203
 0.0159889 0.0293681 -0.0466696 0.017386 0.00167479 -0.0051233 0.00494834 -0.00013441 0.00358155 -0.00175431 -0.396919 0.796349 -0.452626
 0.00918094 0.518114 -0.768699 0.370332 -0.00536716 0.0105321 -0.00636685 -0.00361234 0.0028982 -0.000665282 0.0230114 -0.0457664 0.0262189
