 -15.0246 10.3077 -3.796 7.50867 7.73141 1.19705 2.09974 -2.60079 0.547561 -0.34389 -0.0972691 0.0353844
 14.2991 -6.46687 -6.49363 -2.29771 5.38882 2.89929 1.20662 -1.38935 -0.190026 0.218958 -0.0182835 -0.109917
 7.68244 7.27286 4.67571 3.18983 3.06857 -1.63956 0.792427 -0.976455 -0.0648634 0.21849 0.0598735 -0.0534909
 25.9327 -4.46203 5.52734 1.95339 1.89053 -0.391657 -1.87082 0.388437 0.0138854 0.141815 -0.0188254 0.11705
 32.3643 6.95183 -3.20756 3.74209 6.55627 -1.32736 0.720141 -0.248349 0.452074 -0.271702 -0.0181597 -0.285857
 -2.95935 -1.43124 -2.7472 9.74825 1.38749 1.21079 -0.674999 0.364168 0.206719 0.16892 0.0382945 0.0677256
 -4.22827 1.52255 2.22049 9.15774 4.83468 -0.65174 -0.0220016 -4.03618 -0.354596 0.0927582 -0.160434 0.225235
 -19.8766 -6.90773 2.05324 -3.14919 -1.79242 1.67685 6.292 0.0934755 0.634364 -0.528468 -0.134931 0.0471744
 -9.03921 9.83775 10.682 0.254591 -6.75579 -0.676181 1.00676 1.49995 0.963871 0.0869047 -0.0426492 -0.0972125
 25.8597 1.0273 -5.71357 -2.13924 -6.75236 -1.3582 -3.98866 -0.317145 0.178539 0.126992 0.00578609 0.0330038
 -0.763839 -13.647 -6.9197 -1.46905 4.41124 -2.0274 1.00471 -0.0585431 -0.981241 0.585867 0.15091 -0.0261723
 -6.24371 7.35231 -8.72696 3.48143 5.06228 2.1494 -0.435288 -2.6296 -0.475546 0.370372 0.0325834 0.0369632
 -8.49439 5.01001 15.2523 0.50263 -1.54531 -0.386391 -0.328549 -2.16117 -0.807027 0.135749 0.0365865 -0.0289328
 -8.90556 -1.20488 -1.22578 -3.0192 9.16053 -3.53089 2.92185 -3.19086 -0.628084 0.243641 0.201086 0.0977524
 16.0748 2.44658 -4.70307 -0.280144 3.66398 2.18487 3.1979 -3.68179 -0.160866 -0.147945 -0.122097 0.0945265
 -2.65979 1.31074 14.1492 3.83776 -4.49463 -2.00902 0.448845 -1.45371 -0.615823 0.251731 -0.162124 -0.164437
 3.0478 -11.5195 0.945583 4.90158 -4.143 -2.52648 1.66198 0.993839 -0.27151 0.0453221 0.146487 0.00952336
 -6.22818 13.448 -13.6887 9.44235 -6.40209 2.62774 2.60836 -1.43441 0.414619 -0.272305 0.026629 0.151969
 16.0612 7.24447 1.20021 -10.8852 2.786 1.58274 1.92068 0.540668 -0.544029 0.0589499 0.111168 -0.0693949
 17.5547 2.31467 -1.506 8.72504 4.58039 0.29887 -0.424005 -2.85265 0.148739 -0.135956 -0.200593 0.0889395
 17.3415 1.9596 4.70307 -10.2324 6.70004 1.15003 0.03398 1.75762 0.698444 0.0246413 0.17426 -0.164497
 -16.3966 -12.7072 -5.15507 -4.24109 -4.15667 -0.21923 -1.17087 -0.184383 0.75626 -0.485572 0.0554782 0.0145189
 -5.81342 -5.38299 -5.9791 7.36721 -3.8451 2.20916 0.963663 0.216728 -0.0133233 -0.0398763 0.146679 -0.0130385
 -16.7671 -0.457909 5.34273 3.12416 2.15009 -0.592829 -1.92286 0.478745 -0.546244 0.066936 0.0910305 0.0942856
 11.4595 -3.06074 10.3109 -2.37403 2.5363 1.90044 -0.263102 -0.0358738 0.17649 -0.0467945 0.190882 0.0107139
 14.7252 9.889 -1.24488 5.22886 1.44076 -1.2147 2.83319 -1.96445 -0.41705 -0.378293 0.122051 0.013756
 44.735 1.3562 -5.63854 1.96638 3.20788 1.50089 1.29792 -1.41315 -0.357103 0.296296 -0.0353956 -0.0726395
 8.01587 -3.26133 0.943614 5.38832 -6.53357 1.09168 -1.14784 0.958387 -0.534113 -0.114127 0.256653 0.0123009
 8.18032 -0.169073 6.93053 14.1505 5.44699 -2.75309 -1.26346 1.36744 -1.13408 0.461594 -0.272453 -0.0155072
 4.88204 -12.3446 4.20098 2.76952 -2.02271 -1.26594 1.69609 -0.972502 -0.211177 0.0130003 0.149914 -0.0134916
 -16.3274 2.16109 2.40285 4.53628 -5.11924 -1.63877 0.741045 3.16856 0.0852979 -0.225305 -0.157815 -0.0112517
 5.62584 -1.37318 -1.25436 1.41806 -8.84534 -0.661368 4.7729 0.484672 0.0713824 -0.328632 -0.0245079 -0.0765
 -9.21625 14.6375 1.17653 -3.08139 4.86366 -3.6382 -0.397912 -0.135343 0.630025 0.0700358 0.0266625 -0.0444828
 -13.673 -0.394506 -15.2998 6.53239 5.42276 2.58553 0.866156 -1.61376 -0.15623 -0.411093 0.0866012 -0.0190432
 -11.5636 -9.03028 4.1617 -3.49479 0.485152 3.48505 0.862285 -1.23939 -0.785577 0.167681 -0.00330891 0.035105
 7.08192 -2.43893 2.9654 -7.85045 -0.664493 7.44264 1.46104 0.652342 -0.140714 -0.110425 -0.0401875 0.0951024
 -15.2956 -2.42056 -1.21348 7.21861 2.42172 0.689296 1.1845 1.87308 -0.250972 0.0450598 0.0753789 0.0868378
 2.667 6.13732 6.42243 -5.10585 1.12065 -1.68395 -0.113647 -0.197497 0.511226 0.10254 0.185488 0.0849319
 1.95746 1.67362 4.18262 -8.73892 -9.45974 5.92579 -1.83602 -2.84632 -0.350514 0.150827 0.025441 -0.244817
 16.3789 1.63825 -7.26276 -2.50798 -2.05649 -3.32774 -4.672 0.2073 -0.0436152 -0.257142 -0.192501 0.0203293
 4.83469 7.5321 -5.14128 -4.37764 0.146142 5.40242 0.244946 0.642476 -0.355059 -0.11375 -0.0973215 -0.0228032
 -10.8351 6.9182 -5.19396 10.0541 -4.57568 -1.43155 -0.620896 4.87998 0.212708 0.167038 -0.145233 -0.0217629
 -21.7409 5.37822 -5.45701 -1.22608 0.750213 -4.14639 -1.86036 1.01819 0.0809002 0.346633 -0.31407 0.020497
 -1.20813 -4.07486 8.35945 8.30239 4.44079 -0.909304 -0.5332 0.980778 0.241191 0.322442 -0.00571449 0.129049
 -14.0272 -1.5838 4.43592 -6.97942 -0.282922 4.89709 -5.66783 -0.61212 -0.404887 -0.0965407 0.00412352 0.0653491
 8.29067 21.2273 0.0608766 -3.3435 -1.91515 3.36592 1.8889 -2.18718 -0.331399 0.0448771 0.0655147 0.115321
 -10.6085 -2.71282 -1.32379 7.02658 0.690603 1.71212 -3.91324 1.0123 0.111273 0.0727174 0.150208 0.0775335
 -6.08159 -8.48449 3.28975 7.00165 0.327339 1.87275 -0.126056 -0.742977 -0.22387 0.066081 0.0322567 0.0290934
 32.5466 -7.22538 -10.5424 -2.49998 3.45152 2.72058 3.46984 1.42994 -0.0441405 0.126561 -0.0909183 -0.164353
 -3.5207 -4.6414 -3.77822 0.830013 -2.74352 -4.35578 6.30724 3.48628 -0.10492 -0.748322 0.0666355 -0.00655867
 8.76865 -11.5428 4.22653 0.319716 -1.33438 0.732923 0.937476 -1.18145 0.0824257 -0.200029 -0.188747 0.0284348
 -9.57564 3.90187 -1.1501 -7.41647 3.53101 -3.32864 -2.05943 1.54671 0.596337 0.0867416 0.145226 -0.00520199
 -3.89286 5.31757 -0.599973 7.24472 5.07017 -0.775942 -1.79732 0.0755196 -0.0853494 -0.0113368 -0.131423 -0.0766946
 -23.3629 7.50723 -8.60057 1.58134 -4.03425 1.47136 0.945338 4.26069 0.532567 0.0736447 -0.116575 -0.0828291
 -33.9653 -1.24936 -5.8506 4.2776 2.90915 -1.46024 -1.23835 1.67465 -0.34535 -0.481846 -0.0112873 0.0579661
 19.6483 -5.37318 1.50706 -6.18136 10.8208 0.771929 1.37009 -0.0638407 -0.112346 -0.117926 -0.00733545 -0.188666
 1.67398 -19.1462 -1.89301 -2.87715 0.779394 2.07245 -2.77646 -0.138488 0.817137 0.145211 0.0205414 0.122714
 -19.5692 -13.0984 -3.31404 -3.0318 0.446963 -2.37521 -1.7627 -1.07928 -0.319647 -0.110252 -0.0265561 0.00338232
 10.8564 10.6015 -3.45011 2.34554 -0.813141 0.213793 1.52119 -2.59901 -1.24108 -0.256482 -0.132299 0.131909
 -8.93016 3.40491 -3.14666 -1.7102 3.74206 0.254687 -4.2884 -3.21007 0.14353 -0.593248 -0.136207 0.145824
 -16.412 -5.71598 8.40679 5.27777 4.0184 0.455576 -0.461078 0.336086 0.510962 0.12888 -0.0590925 0.0733201
 -16.6499 12.09 -10.8143 1.08617 0.71512 -2.45472 1.60516 4.82478e-05 0.297953 0.327061 -0.0163824 -0.0771402
 4.27206 3.97742 3.02059 -7.60161 5.04155 2.34171 0.662992 2.46356 0.732239 0.201021 0.100341 -0.0251395
 -3.14802 14.2459 4.65903 -6.3902 6.02523 -1.53504 0.139764 0.612288 -0.2701 0.178382 0.294391 -0.139998
 3.37522 -2.67236 5.00929 -10.0606 -8.7023 1.4497 1.40649 -2.23503 0.24876 0.0989432 0.0229989 -0.259607
 -13.4296 -2.44236 -1.73601 8.08947 -3.9815 0.366331 1.94213 3.76745 0.808737 0.130785 -0.0310426 0.0497739
 8.5328 12.0756 2.53311 0.854918 -2.97522 -0.0239198 -1.46491 1.19778 -0.19193 -0.279643 0.195903 -0.00606664
 1.42584 16.7022 -4.66606 -1.09004 4.89967 -0.977246 -1.80359 -1.72564 -0.268417 -0.135497 0.186788 -0.149665
 3.18967 -2.44508 -4.51845 -10.5026 8.74206 -0.685304 0.517838 -0.661028 -0.56696 0.13442 -0.138972 -0.117778
 31.9133 12.7078 1.18797 10.8913 -2.99144 -2.0181 0.469051 -3.44067 0.0698933 -0.0640974 -0.199846 0.0824676
 2.39861 6.07149 9.46664 1.85798 1.63766 -0.745096 1.86517 0.137217 -0.0853266 0.0268828 0.0545164 0.0914448
 -17.187 -5.89557 3.71372 -1.40092 -5.35979 -5.09585 1.72214 0.902531 -0.357693 -0.525641 0.03202 -0.148644
 18.9552 -8.36703 -3.46262 -6.53071 6.26336 -3.04587 -2.1289 -0.211902 0.890211 0.185879 -0.15847 0.0158868
 -10.3788 -8.49962 -2.91549 0.667658 -8.63082 0.889869 0.656586 -1.05615 -0.378065 -0.0589755 -0.0243416 -0.140801
 -16.8832 2.41074 -9.62551 4.01705 -5.5335 -0.0789968 -3.88522 2.01456 -0.256505 -0.439279 -0.0501286 0.0964437
 -22.1984 -15.6575 -9.77546 -6.84533 1.49129 -2.12508 -3.33172 -0.115156 -0.959561 -0.621602 0.219243 0.0852789
 -26.4337 22.3783 -2.47059 -9.24576 -4.82312 -3.49854 -0.343011 4.43873 0.266276 0.286303 0.321903 0.0225431
 -15.1134 7.43449 -5.77059 -4.01943 -0.702556 4.31262 4.48709 -1.31992 -0.0286473 -0.0634204 -0.0645598 0.116456
 -8.07305 4.01906 6.00965 -13.0408 1.01166 -0.400105 -3.04068 -0.471848 0.170871 -0.702275 0.155735 0.0988656
 38.2851 -4.99811 -0.522375 -0.13372 1.94987 -0.15758 -1.355 1.11926 0.0399597 0.0645383 0.154806 -0.0171484
 -18.1563 -2.57696 -3.68264 1.4419 0.757104 -0.81705 2.05475 1.50922 0.641662 -0.0845925 -0.0268934 0.122739
 8.90902 3.32017 0.293427 5.72987 2.14826 0.191557 1.80488 -1.14406 -0.524935 0.00869803 -0.33141 0.0886462
 20.5571 1.22801 -4.33971 6.75709 -1.0887 0.872287 -0.625658 1.35985 -0.885456 0.0883032 -0.0700862 -0.0107375
 1.08658 0.356374 0.266672 4.65215 -4.19577 0.680009 0.856786 2.22612 -0.0483979 0.0478397 0.122267 0.00722394
 -6.67091 5.73265 10.0434 0.121456 -1.00052 -2.07763 0.1816 -2.33762 -0.266142 0.20319 0.142367 -0.0129419
 4.54046 7.42426 6.80503 -5.84136 -2.07613 -4.04928 1.88928 -1.07309 -0.174121 0.289264 -0.0245924 0.0192303
 -4.5347 -4.9195 -4.99194 -5.70701 -9.84198 -1.12352 -3.64816 -1.10455 0.861429 -0.531181 0.126374 -0.116761
 -19.988 -16.1354 -7.2566 -0.72956 -2.05682 4.28927 -0.265981 -0.275577 -0.122041 0.253418 0.325673 0.0459186
 -9.79893 3.62871 -4.5069 -4.88296 8.92832 -0.259416 0.895221 -0.795696 0.247369 -0.243353 0.142031 -0.16324
 16.701 15.9217 -7.30646 -8.58469 -0.382552 2.45942 2.30794 0.24674 -0.0512758 0.465865 0.216773 -0.105904
