# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.104549 -----------------
#dely    BF    dB     BFVar
0.050  0.2276  0.0021  0.0126
0.150  0.1650  0.0016  0.0104
0.250  0.1413  0.0015  0.0139
0.350  0.1171  0.0014  0.0057
0.450  0.0982  0.0013  0.0073
0.550  0.0853  0.0013  0.0102
0.650  0.0628  0.0011  0.0037
0.750  0.0472  0.0010  0.0038
0.850  0.0396  0.0010  0.0026
0.950  0.0278  0.0008  0.0131
1.050  0.0197  0.0007  0.0038
1.150  0.0078  0.0004  0.0014
1.250  0.0049  0.0003  0.0011
1.350  0.0010  0.0001  0.0002
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
