# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.259145 -----------------
#dely    BF    dB     BFVar
0.050  0.4722  0.0003  0.0047
0.150  0.4309  0.0003  0.0075
0.250  0.3809  0.0002  0.0036
0.350  0.3231  0.0002  0.0051
0.450  0.2660  0.0002  0.0046
0.550  0.2103  0.0002  0.0054
0.650  0.1614  0.0001  0.0029
0.750  0.1206  0.0001  0.0024
0.850  0.0852  0.0001  0.0015
0.950  0.0582  0.0001  0.0015
1.050  0.0372  0.0000  0.0016
1.150  0.0226  0.0000  0.0010
1.250  0.0127  0.0000  0.0012
1.350  0.0066  0.0000  0.0022
1.450  0.0026  0.0000  0.0003
1.550  0.0009  0.0000  0.0001
1.650  0.0000  0.0000  0.0002
1.750 -0.0000 -0.0000  0.0000
