# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.114476 -----------------
#dely    BF    dB     BFVar
0.050  0.3775  0.0029  0.0152
0.150  0.2791  0.0023  0.0144
0.250  0.1884  0.0017  0.0146
0.350  0.1268  0.0014  0.0077
0.450  0.0774  0.0010  0.0104
0.550  0.0451  0.0007  0.0052
0.650  0.0254  0.0005  0.0051
0.750  0.0135  0.0003  0.0023
0.850  0.0060  0.0002  0.0010
0.950  0.0030  0.0001  0.0042
1.050  0.0017  0.0001  0.0007
1.150  0.0005  0.0000  0.0007
1.250  0.0001  0.0000  0.0001
1.350  0.0001  0.0000  0.0001
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
