# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.296575 -----------------
#dely    BF    dB     BFVar
0.050  0.5000  0.0002  0.0037
0.150  0.4602  0.0002  0.0033
0.250  0.4089  0.0002  0.0033
0.350  0.3542  0.0002  0.0047
0.450  0.2993  0.0002  0.0032
0.550  0.2418  0.0001  0.0037
0.650  0.1957  0.0001  0.0016
0.750  0.1525  0.0001  0.0019
0.850  0.1155  0.0001  0.0021
0.950  0.0839  0.0001  0.0018
1.050  0.0587  0.0001  0.0016
1.150  0.0394  0.0000  0.0009
1.250  0.0254  0.0000  0.0011
1.350  0.0154  0.0000  0.0006
1.450  0.0084  0.0000  0.0005
1.550  0.0043  0.0000  0.0002
1.650  0.0016  0.0000  0.0002
1.750  0.0004  0.0000  0.0002
