# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.267471 -----------------
#dely    BF    dB     BFVar
0.050  0.4588  0.0002  0.0041
0.150  0.4264  0.0002  0.0034
0.250  0.3800  0.0002  0.0033
0.350  0.3281  0.0002  0.0048
0.450  0.2759  0.0002  0.0032
0.550  0.2230  0.0002  0.0026
0.650  0.1779  0.0001  0.0030
0.750  0.1352  0.0001  0.0017
0.850  0.0986  0.0001  0.0013
0.950  0.0684  0.0001  0.0018
1.050  0.0448  0.0001  0.0009
1.150  0.0284  0.0000  0.0015
1.250  0.0163  0.0000  0.0007
1.350  0.0082  0.0000  0.0003
1.450  0.0038  0.0000  0.0003
1.550  0.0010  0.0000  0.0002
1.650 -0.0000 -0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
