# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.119276 -----------------
#dely    BF    dB     BFVar
0.050  0.1635  0.0001  0.0020
0.150  0.1508  0.0001  0.0027
0.250  0.1385  0.0001  0.0015
0.350  0.1274  0.0001  0.0020
0.450  0.1144  0.0001  0.0029
0.550  0.1013  0.0001  0.0021
0.650  0.0869  0.0001  0.0023
0.750  0.0727  0.0001  0.0018
0.850  0.0601  0.0001  0.0026
0.950  0.0496  0.0000  0.0013
1.050  0.0392  0.0000  0.0012
1.150  0.0294  0.0000  0.0012
1.250  0.0216  0.0000  0.0012
1.350  0.0155  0.0000  0.0009
1.450  0.0104  0.0000  0.0009
1.550  0.0068  0.0000  0.0005
1.650  0.0036  0.0000  0.0003
1.750  0.0011  0.0000  0.0002
