# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.167638 -----------------
#dely    BF
0.050  0.2265  0.0020
0.150  0.2267  0.0021
0.250  0.1924  0.0019
0.350  0.1776  0.0018
0.450  0.1633  0.0017
0.550  0.1379  0.0016
0.650  0.1232  0.0015
0.750  0.1040  0.0014
0.850  0.0872  0.0012
0.950  0.0721  0.0011
1.050  0.0538  0.0009
1.150  0.0401  0.0008
1.250  0.0301  0.0007
1.350  0.0201  0.0005
1.450  0.0142  0.0005
1.550  0.0050  0.0002
1.650  0.0023  0.0002
1.750 -0.0000 -0.0000
