# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.275892 -----------------
#dely    BF    dB     BFVar
0.050  0.3564  0.0002  0.0038
0.150  0.3315  0.0002  0.0026
0.250  0.3076  0.0002  0.0038
0.350  0.2821  0.0002  0.0050
0.450  0.2574  0.0002  0.0029
0.550  0.2286  0.0001  0.0025
0.650  0.2031  0.0001  0.0029
0.750  0.1751  0.0001  0.0022
0.850  0.1474  0.0001  0.0015
0.950  0.1235  0.0001  0.0014
1.050  0.0991  0.0001  0.0013
1.150  0.0787  0.0001  0.0015
1.250  0.0596  0.0001  0.0015
1.350  0.0448  0.0001  0.0012
1.450  0.0308  0.0001  0.0009
1.550  0.0193  0.0000  0.0008
1.650  0.0105  0.0000  0.0004
1.750  0.0032  0.0000  0.0003
