# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0438795 -----------------
#dely    BF
0.050  0.0704  0.0027
0.150  0.0785  0.0032
0.250  0.0574  0.0024
0.350  0.0551  0.0026
0.450  0.0459  0.0024
0.550  0.0371  0.0020
0.650  0.0271  0.0019
0.750  0.0183  0.0016
0.850  0.0114  0.0012
0.950  0.0195  0.0023
1.050  0.0083  0.0013
1.150  0.0067  0.0013
1.250  0.0020  0.0005
1.350  0.0006  0.0002
1.450 -0.0002 -0.0002
1.550  0.0007  0.0007
1.650  0.0000  0.0000
1.750  0.0000  0.0000
