# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.278574 -----------------
#dely    BF    dB     BFVar
0.050  0.4742  0.0002  0.0040
0.150  0.4340  0.0002  0.0041
0.250  0.3854  0.0002  0.0034
0.350  0.3315  0.0002  0.0030
0.450  0.2788  0.0001  0.0037
0.550  0.2260  0.0001  0.0031
0.650  0.1804  0.0001  0.0024
0.750  0.1412  0.0001  0.0026
0.850  0.1069  0.0001  0.0017
0.950  0.0778  0.0001  0.0017
1.050  0.0548  0.0001  0.0012
1.150  0.0380  0.0000  0.0011
1.250  0.0253  0.0000  0.0007
1.350  0.0156  0.0000  0.0009
1.450  0.0091  0.0000  0.0008
1.550  0.0046  0.0000  0.0003
1.650  0.0019  0.0000  0.0002
1.750  0.0005  0.0000  0.0001
