# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.0346554 -----------------
#dely    BF
0.050 -0.0041 -0.0002
0.150  0.0226  0.0010
0.250  0.0012  0.0001
0.350  0.0544  0.0027
0.450  0.0372  0.0020
0.550  0.1024  0.0058
0.650  0.0333  0.0022
0.750  0.0382  0.0026
0.850 -0.0289 -0.0023
0.950  0.0332  0.0030
1.050  0.0097  0.0011
1.150  0.0195  0.0024
1.250  0.0096  0.0016
1.350  0.0125  0.0029
1.450  0.0027  0.0012
1.550  0.0030  0.0012
1.650  0.0000  0.0000
1.750  0.0000  0.0000
