# ICODE=321, JCODE=-321
# SIGMA_QGP=1.1466, SIGMA_HAD=0.462538
# NSAMPLE=10000000, Tblast=80.2016, UPERPblast(x,y)=(0.7881,0.7881)
# SOVERUD=0.8757, QUARK_ENTROPY_RATIO=0.17, BARYON_FUDGE=0.6481
# ------- normalization=0.0587062 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0865  0.0005  0.0770  0.0036  0.0058
0.150  0.0839  0.0004  0.0748  0.0038  0.0053
0.250  0.0774  0.0004  0.0696  0.0029  0.0048
0.350  0.0685  0.0004  0.0616  0.0025  0.0044
0.450  0.0611  0.0004  0.0553  0.0018  0.0040
0.550  0.0524  0.0004  0.0478  0.0014  0.0032
0.650  0.0436  0.0004  0.0400  0.0009  0.0026
0.750  0.0338  0.0003  0.0314  0.0006  0.0019
0.850  0.0273  0.0003  0.0254  0.0005  0.0014
0.950  0.0201  0.0003  0.0188  0.0003  0.0011
1.050  0.0143  0.0002  0.0135  0.0001  0.0007
1.150  0.0091  0.0002  0.0088  0.0001  0.0003
1.250  0.0053  0.0001  0.0051  0.0000  0.0002
1.350  0.0028  0.0001  0.0027  0.0000  0.0000
1.450  0.0008  0.0000  0.0008  0.0000  0.0000
1.550  0.0002  0.0000  0.0002 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
