# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0113336 -----------------
#dely    BF
0.050 -0.0437 -0.0003
0.150 -0.0425 -0.0003
0.250 -0.0298 -0.0002
0.350 -0.0252 -0.0002
0.450 -0.0146 -0.0001
0.550 -0.0090 -0.0001
0.650 -0.0015 -0.0000
0.750  0.0039  0.0000
0.850  0.0085  0.0001
0.950  0.0103  0.0002
1.050  0.0102  0.0002
1.150  0.0093  0.0002
1.250  0.0056  0.0001
1.350  0.0031  0.0001
1.450  0.0016  0.0001
1.550  0.0005  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
