# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.266511 -----------------
#dely    BF
0.050  0.4875  0.0005
0.150  0.4486  0.0005
0.250  0.3912  0.0005
0.350  0.3341  0.0004
0.450  0.2732  0.0004
0.550  0.2152  0.0003
0.650  0.1648  0.0003
0.750  0.1204  0.0002
0.850  0.0867  0.0002
0.950  0.0589  0.0001
1.050  0.0384  0.0001
1.150  0.0232  0.0001
1.250  0.0132  0.0000
1.350  0.0066  0.0000
1.450  0.0028  0.0000
1.550  0.0006  0.0000
1.650 -0.0003 -0.0000
1.750  0.0000  0.0000
