# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.204042 -----------------
#dely    BF
0.050  0.3274  0.0027
0.150  0.2839  0.0024
0.250  0.2645  0.0023
0.350  0.2305  0.0022
0.450  0.1650  0.0016
0.550  0.1502  0.0016
0.650  0.1450  0.0016
0.750  0.1269  0.0016
0.850  0.0758  0.0010
0.950  0.1055  0.0015
1.050  0.0689  0.0011
1.150  0.0234  0.0004
1.250  0.0091  0.0002
1.350  0.0329  0.0008
1.450  0.0375  0.0012
1.550 -0.0077 -0.0003
1.650  0.0059  0.0004
1.750 -0.0042 -0.0008
