# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0642709 -----------------
#dely    BF
0.050  0.1102  0.0014
0.150  0.0945  0.0012
0.250  0.0913  0.0013
0.350  0.0716  0.0011
0.450  0.0622  0.0011
0.550  0.0446  0.0009
0.650  0.0468  0.0011
0.750  0.0371  0.0010
0.850  0.0280  0.0009
0.950  0.0197  0.0007
1.050  0.0162  0.0007
1.150  0.0108  0.0006
1.250  0.0059  0.0004
1.350  0.0035  0.0003
1.450  0.0004  0.0001
1.550 -0.0000 -0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
