# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.117277 -----------------
#dely    BF
0.050  0.2057  0.0030
0.150  0.1863  0.0028
0.250  0.1693  0.0027
0.350  0.1458  0.0025
0.450  0.1251  0.0023
0.550  0.1017  0.0021
0.650  0.0771  0.0018
0.750  0.0604  0.0016
0.850  0.0391  0.0012
0.950  0.0270  0.0010
1.050  0.0190  0.0009
1.150  0.0106  0.0006
1.250  0.0041  0.0003
1.350  0.0015  0.0002
1.450  0.0002  0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
