# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0827277 -----------------
#dely    BF    dB     BFVar
0.050  0.1328  0.0016  0.0091
0.150  0.1277  0.0016  0.0083
0.250  0.1159  0.0015  0.0065
0.350  0.1020  0.0014  0.0053
0.450  0.0859  0.0013  0.0058
0.550  0.0730  0.0012  0.0053
0.650  0.0564  0.0010  0.0030
0.750  0.0448  0.0009  0.0037
0.850  0.0311  0.0007  0.0034
0.950  0.0248  0.0007  0.0021
1.050  0.0173  0.0006  0.0016
1.150  0.0090  0.0004  0.0011
1.250  0.0045  0.0003  0.0008
1.350  0.0016  0.0001  0.0004
1.450  0.0004  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
