# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.260968 -----------------
#dely    BF    dB     BFVar
0.050  0.3401  0.0002  0.0025
0.150  0.3168  0.0002  0.0023
0.250  0.2932  0.0002  0.0020
0.350  0.2695  0.0002  0.0020
0.450  0.2441  0.0002  0.0031
0.550  0.2158  0.0001  0.0022
0.650  0.1890  0.0001  0.0030
0.750  0.1635  0.0001  0.0020
0.850  0.1390  0.0001  0.0021
0.950  0.1152  0.0001  0.0018
1.050  0.0929  0.0001  0.0017
1.150  0.0732  0.0001  0.0024
1.250  0.0561  0.0001  0.0007
1.350  0.0416  0.0001  0.0008
1.450  0.0286  0.0000  0.0010
1.550  0.0186  0.0000  0.0006
1.650  0.0096  0.0000  0.0004
1.750  0.0028  0.0000  0.0003
