# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0579061 -----------------
#dely    BF
0.050  0.0994  0.0050
0.150  0.0946  0.0051
0.250  0.0741  0.0042
0.350  0.0627  0.0037
0.450  0.0586  0.0035
0.550  0.0549  0.0037
0.650  0.0385  0.0030
0.750  0.0219  0.0020
0.850  0.0288  0.0027
0.950  0.0158  0.0017
1.050  0.0127  0.0015
1.150  0.0103  0.0014
1.250  0.0051  0.0010
1.350  0.0026  0.0006
1.450 -0.0003 -0.0001
1.550 -0.0006 -0.0004
1.650  0.0000  0.0000
1.750  0.0000  0.0000
